Code,Año,Marca,Modelo,Precio,Millas,Version,Localizacion
MELI,2018,Renault,Kangoo,774000,6400,1.6 Ph3 Authentique Plus Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,775000,0,Express Confort 1.5 dCi 5 asientos,Capital Federal
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Capital Federal
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Buenos Aires Interior
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,778000,0,1.6 Sce Furgon Zen,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,783400,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,786000,0,Ii Express Confort 5a 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo Express,790000,35000,CONFORT 5A 1.5DCI,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,793000,6800,1.6 Sce Stepway,Córdoba
MELI,2018,Renault,Kangoo,795000,0,KANGOO EXP CONFORT 5 AS 1.6,Buenos Aires Interior
MELI,2018,Renault,Kangoo,799000,0,1.6 Furgon Ph3 Confort 1plc,Capital Federal
MELI,2018,Renault,Kangoo,799800,0,emotion 2as,Capital Federal
MELI,2018,Renault,Kangoo,800000,36000,1.6 Sce Stepway,Capital Federal
MELI,2018,Renault,Kangoo,809000,0,1.6 Furgon Ph3 Confort 5as Lc,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,809300,0,1.6 Furgon Ph3 Confort 5as Lc,Córdoba
MELI,2018,Renault,Kangoo,809300,0,Ii Express Confort 1.6 Sce,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,810000,7500,1.6 Sce Zen,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,810000,32000,1.6 Sce Zen,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,810900,0,Emotion 1.6,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo Express,815600,0,Emotion 5 Asientos,Capital Federal
MELI,2018,Renault,Kangoo,821000,11111111,Ii Express Confort 5a 1.5 Dci,Buenos Aires Interior
MELI,2018,Renault,Kangoo,823000,0,1.6 Sce Life,Bs.as. G.b.a. Norte
MELI,2018,Renault,Kangoo,823000,0,1.6 Sce Life,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,830000,21000,1.6 Sce Stepway,Capital Federal
MELI,2018,Renault,Kangoo,830000,10000,Ii Express Emotion 5a 1.6 Sce,Tucumán
MELI,2018,Renault,Kangoo,838000,0,1.6 Furgon Ph3 Confort 5as Lc,Buenos Aires Interior
MELI,2018,Renault,Kangoo,846650,9000,1.5 Dci Stepway,Capital Federal
MELI,2018,Renault,Kangoo,850000,24000,Ii Stepway 1.6 Sceii,Capital Federal
MELI,2018,Renault,Kangoo,853200,0,Kangoo II Exp CONFORT 1.5 DCI 2P 5 ASIENTOS,Buenos Aires Interior
MELI,2018,Renault,Kangoo,859000,0,1.5 Dci Stepway,Capital Federal
MELI,2018,Renault,Kangoo,910000,0,1.6 Sce Stepway,Capital Federal
MELI,2018,Renault,Kangoo,910000,0,1.6 Sce Zen,Capital Federal
MELI,2018,Renault,Kangoo,914800,0,Ii Zen 1.6 Sce,Capital Federal
MELI,2018,Renault,Kangoo,914900,0,1.6 Sce Stepway,Bs.as. G.b.a. Sur
MELI,2018,Renault,Kangoo,917000,0,1.5 Furgon Ph3 Confort 5as Lc,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Kangoo,944900,0,STEPWAY,Buenos Aires Interior
MELI,2018,Renault,Kangoo,955000,0,1.5 Dci Stepway,Capital Federal
MELI,2018,Renault,Kangoo,962000,0,1.6 Sce Stepway,Capital Federal
MELI,2015,Renault,Logan,350000,65000,1.6 Privilége 105cv,Capital Federal
MELI,2015,Renault,Logan,350000,35000,1.6 Privilége 105cv,Formosa
MELI,2015,Renault,Logan,360000,56678,1.6 Privilége 105cv,Córdoba
MELI,2015,Renault,Logan,385000,80000,1.6 Privilége Plus 105cv,Bs.as. G.b.a. Oeste
MELI,2015,Renault,Logan,395000,59616,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2015,Renault,Logan,395000,59500,1.6 Privilége 105cv,Bs.as. G.b.a. Norte
MELI,2015,Renault,Logan,395000,59000,1.6 Privilége 105cv,Bs.as. G.b.a. Norte
MELI,2015,Renault,Logan,405000,64579,1.6 Privilége 105cv,Capital Federal
MELI,2015,Renault,Logan,410000,87000,1.6 Privilége 105cv,Córdoba
MELI,2015,Renault,Logan,420000,80000,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2015,Renault,Logan,420000,54100,1.6 Privilége 105cv,Santa Fe
MELI,2015,Renault,Logan,420000,30800,1.6 Privilége 105cv,Córdoba
MELI,2015,Renault,Logan,438000,52000,1.6 Privilége Plus 105cv,Mendoza
MELI,2015,Renault,Logan,440000,102000,1.6 Privilége 105cv,Córdoba
MELI,2015,Renault,Logan,455000,66000,1.6 Privilége Plus 105cv,Bs.as. G.b.a. Oeste
MELI,2015,Renault,Logan,480000,58000,1.6 Privilége Plus 105cv,Mendoza
MELI,2015,Renault,Logan,490000,58000,1.6 Privilége Plus 105cv,Mendoza
MELI,2019,Renault,Kwid,290000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,299500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,305000,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,309500,1234,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,345000,1234,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,359000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,359000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,365260,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,367000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,368500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,369000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,369000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,380450,1000,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,390000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,393000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,395000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,395000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,398000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,399000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,399000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,399000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,399700,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,400000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,408900,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,408900,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,410000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,410000,1600,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,415000,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,416000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,418000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,418000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,432102,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,432106,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,435000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,438000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,439000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,439000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,441675,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,441900,1,1.0 Sce 66cv Intense,Bs.as. Costa Atlántica
MELI,2019,Renault,Kwid,445000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,450000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,450000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,458000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,459000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,459000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,460000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,460000,1111,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,460000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,460900,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,463000,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,463000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,463500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,469000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,469900,1100,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,470000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,471000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,471000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,472000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,475000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,475000,0,1.0 Sce 66cv Intense,Santa Fe
MELI,2019,Renault,Kwid,478600,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,479000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,479900,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,1000,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,11111,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,480500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,483000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,484800,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,485000,0,1.0 Sce 66cv Intense,Bs.as. Costa Atlántica
MELI,2019,Renault,Kwid,485000,1000,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,485500,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,485500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,487000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,489000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,489000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,489000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,489000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,490000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,490000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,491000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,491470,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,491470,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,491500,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,491500,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,491500,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,497000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,497000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,497000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,497000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,497000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,499000,0,1.0 Sce 66cv Intense,Córdoba
MELI,2019,Renault,Kwid,500000,0,1.0 INTENS,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,500000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,502000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502000,0,1.0 Sce 66cv Intense,Buenos Aires Interior
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,502650,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,504000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,506000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,507000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,509000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,509000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,510000,1100,1.0 Sce 66cv Intense,Córdoba
MELI,2019,Renault,Kwid,510249,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,513000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,513000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,515000,7800,1.0 Sce 66cv Intense,Córdoba
MELI,2019,Renault,Kwid,515000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,516000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,518500,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,520000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,520800,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,520800,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,520800,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,530000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,530000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,533360,0,1.0 Sce 66cv Intense,Córdoba
MELI,2019,Renault,Kwid,535000,1111,1.0 Sce 66cv Intense,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,545000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,550000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,550000,0,1.0 Sce 66cv Intense,Mendoza
MELI,2019,Renault,Kwid,557405,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,560000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,600000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,600000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,600000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,600000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,660000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,660000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,660000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2019,Renault,Kwid,660000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,690000,0,1.0 Sce 66cv Intense,Bs.as. G.b.a. Sur
MELI,2013,Renault,Clio,275000,0,1.2 Mío Expression Pack I,Capital Federal
MELI,2019,Renault,Kwid,296250,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,298000,1000,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,298312,1000,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,299000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,299500,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,299800,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,299900,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,300000,100000,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,315000,0,1.0 Sce 66cv Zen,La Pampa
MELI,2019,Renault,Kwid,318000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,320000,0,Zen1.0,Capital Federal
MELI,2019,Renault,Kwid,321000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,335000,0,1.0 Sce 66cv Zen,Bs.as. Costa Atlántica
MELI,2019,Renault,Kwid,337125,0,1.0 Sce 66cv Zen,Misiones
MELI,2019,Renault,Kwid,338200,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,345000,0,1.0 Sce 66cv Life,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,345000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,345010,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,346600,0,OUTSIDER,Capital Federal
MELI,2019,Renault,Kwid,350000,2900,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,350000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,350000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,350750,0,1.0 Sce 66cv Zen,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,350900,0,Full,Capital Federal
MELI,2019,Renault,Kwid,351000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,351000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,351000,0,OUTSIDER,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,352000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,352750,0,Intense,Capital Federal
MELI,2019,Renault,Kwid,355000,0,1.0 Sce 66cv Iconic,Córdoba
MELI,2019,Renault,Kwid,355000,0,1.0 Sce 66cv Life,Capital Federal
MELI,2019,Renault,Kwid,358728,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,359000,0,1.0 Sce 66cv Life,Capital Federal
MELI,2019,Renault,Kwid,360000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,361220,0,Outsider,Capital Federal
MELI,2019,Renault,Kwid,362000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,363000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,365000,0,1.0 Sce 66cv Iconic,Chubut
MELI,2019,Renault,Kwid,367000,0,1.0 Sce 66cv Zen,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,368000,0,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,370000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,371000,0,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,374000,0,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,375000,0,1.0 Sce 66cv Iconic,Chaco
MELI,2019,Renault,Kwid,375400,1600,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,376820,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,379000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,382600,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,386835,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2019,Renault,Kwid,386835,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2019,Renault,Kwid,386835,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2019,Renault,Kwid,386835,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2019,Renault,Kwid,390000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,390000,0,OUTSIDER,Capital Federal
MELI,2019,Renault,Kwid,390000,0,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,390000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,390000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,395000,0,1.0 Sce 66cv Iconic,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,396700,0,1.0 Sce 66cv Zen,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,396700,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,397000,0,1.0 Sce 66cv Zen,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,397000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,398760,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,399000,1010,1.0 Sce 66cv Zen,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,399000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,399700,0,Intense,Capital Federal
MELI,2019,Renault,Kwid,399999,0,1.0 Sce 66cv Zen,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,400000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,400000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,400000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,400000,11111,1.0 Sce 66cv Zen,Corrientes
MELI,2019,Renault,Kwid,402638,111111,1.0 Sce 66cv Iconic,Capital Federal
MELI,2019,Renault,Kwid,405000,1111111,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,405000,1111111,1.0 Sce 66cv Zen,Bs.as. G.b.a. Norte
MELI,2019,Renault,Kwid,405000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,405000,1500,1.0 ZEN,Bs.as. G.b.a. Sur
MELI,2019,Renault,Kwid,405000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,406700,1111111,1.0 Sce 66cv Zen,Bs.as. G.b.a. Oeste
MELI,2019,Renault,Kwid,407000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411300,1000,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411300,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411500,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411600,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411600,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,411600,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,412000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Kwid,412000,0,1.0 Sce 66cv Zen,Capital Federal
MELI,2019,Renault,Sandero,415000,0,1.6 Dynamique 90cv Nac,Bs.as. G.b.a. Sur
